Date,Dividend,Ticker
2001-01-31 00:00:00-05:00,0.055,CTAS
2002-02-13 00:00:00-05:00,0.0625,CTAS
2003-02-05 00:00:00-05:00,0.0675,CTAS
2004-02-06 00:00:00-05:00,0.0725,CTAS
2005-02-04 00:00:00-05:00,0.08,CTAS
2006-02-03 00:00:00-05:00,0.0875,CTAS
2007-02-02 00:00:00-05:00,0.0975,CTAS
2008-02-04 00:00:00-05:00,0.115,CTAS
2009-02-02 00:00:00-05:00,0.1175,CTAS
2010-02-08 00:00:00-05:00,0.12,CTAS
2010-11-09 00:00:00-05:00,0.1225,CTAS
2011-11-08 00:00:00-05:00,0.135,CTAS
2012-11-07 00:00:00-05:00,0.16,CTAS
2013-11-06 00:00:00-05:00,0.1925,CTAS
2014-11-05 00:00:00-05:00,0.425,CTAS
2015-11-04 00:00:00-05:00,0.2625,CTAS
2016-11-02 00:00:00-04:00,0.3325,CTAS
2017-11-09 00:00:00-05:00,0.405,CTAS
2018-11-08 00:00:00-05:00,0.5125,CTAS
2019-11-07 00:00:00-05:00,0.6375,CTAS
2020-11-05 00:00:00-05:00,0.8775,CTAS
2021-02-11 00:00:00-05:00,0.1875,CTAS
2021-05-13 00:00:00-04:00,0.1875,CTAS
2021-08-12 00:00:00-04:00,0.2375,CTAS
2021-11-12 00:00:00-05:00,0.2375,CTAS
2022-02-14 00:00:00-05:00,0.2375,CTAS
2022-05-13 00:00:00-04:00,0.2375,CTAS
2022-08-12 00:00:00-04:00,0.2875,CTAS
2022-11-14 00:00:00-05:00,0.2875,CTAS
2023-02-14 00:00:00-05:00,0.2875,CTAS
2023-05-12 00:00:00-04:00,0.2875,CTAS
2023-08-14 00:00:00-04:00,0.3375,CTAS
2023-11-14 00:00:00-05:00,0.3375,CTAS
2024-02-14 00:00:00-05:00,0.3375,CTAS
2024-05-14 00:00:00-04:00,0.3375,CTAS
2024-08-15 00:00:00-04:00,0.39,CTAS
2024-11-15 00:00:00-05:00,0.39,CTAS
2025-02-14 00:00:00-05:00,0.39,CTAS
2025-05-15 00:00:00-04:00,0.39,CTAS
2025-08-15 00:00:00-04:00,0.45,CTAS
2011-03-29 00:00:00-04:00,0.06,CSCO
2011-07-05 00:00:00-04:00,0.06,CSCO
2011-10-04 00:00:00-04:00,0.06,CSCO
2012-01-03 00:00:00-05:00,0.06,CSCO
2012-04-03 00:00:00-04:00,0.08,CSCO
2012-07-02 00:00:00-04:00,0.08,CSCO
2012-10-02 00:00:00-04:00,0.14,CSCO
2012-11-27 00:00:00-05:00,0.14,CSCO
2013-04-04 00:00:00-04:00,0.17,CSCO
2013-07-01 00:00:00-04:00,0.17,CSCO
2013-10-01 00:00:00-04:00,0.17,CSCO
2014-01-02 00:00:00-05:00,0.17,CSCO
2014-04-01 00:00:00-04:00,0.19,CSCO
2014-07-02 00:00:00-04:00,0.19,CSCO
2014-09-30 00:00:00-04:00,0.19,CSCO
2015-01-02 00:00:00-05:00,0.19,CSCO
2015-03-31 00:00:00-04:00,0.21,CSCO
2015-07-01 00:00:00-04:00,0.21,CSCO
2015-10-01 00:00:00-04:00,0.21,CSCO
2016-01-04 00:00:00-05:00,0.21,CSCO
2016-04-04 00:00:00-04:00,0.26,CSCO
2016-07-05 00:00:00-04:00,0.26,CSCO
2016-10-03 00:00:00-04:00,0.26,CSCO
2017-01-04 00:00:00-05:00,0.26,CSCO
2017-04-04 00:00:00-04:00,0.29,CSCO
2017-07-05 00:00:00-04:00,0.29,CSCO
2017-10-04 00:00:00-04:00,0.29,CSCO
2018-01-04 00:00:00-05:00,0.29,CSCO
2018-04-04 00:00:00-04:00,0.33,CSCO
2018-07-05 00:00:00-04:00,0.33,CSCO
2018-10-04 00:00:00-04:00,0.33,CSCO
2019-01-03 00:00:00-05:00,0.33,CSCO
2019-04-04 00:00:00-04:00,0.35,CSCO
2019-07-03 00:00:00-04:00,0.35,CSCO
2019-10-03 00:00:00-04:00,0.35,CSCO
2020-01-02 00:00:00-05:00,0.35,CSCO
2020-04-02 00:00:00-04:00,0.36,CSCO
2020-07-02 00:00:00-04:00,0.36,CSCO
2020-10-01 00:00:00-04:00,0.36,CSCO
2021-01-04 00:00:00-05:00,0.36,CSCO
2021-04-05 00:00:00-04:00,0.37,CSCO
2021-07-02 00:00:00-04:00,0.37,CSCO
2021-10-04 00:00:00-04:00,0.37,CSCO
2022-01-04 00:00:00-05:00,0.37,CSCO
2022-04-05 00:00:00-04:00,0.38,CSCO
2022-07-05 00:00:00-04:00,0.38,CSCO
2022-10-04 00:00:00-04:00,0.38,CSCO
2023-01-04 00:00:00-05:00,0.38,CSCO
2023-04-04 00:00:00-04:00,0.39,CSCO
2023-07-05 00:00:00-04:00,0.39,CSCO
2023-10-03 00:00:00-04:00,0.39,CSCO
2024-01-03 00:00:00-05:00,0.39,CSCO
2024-04-03 00:00:00-04:00,0.4,CSCO
2024-07-05 00:00:00-04:00,0.4,CSCO
2024-10-02 00:00:00-04:00,0.4,CSCO
2025-01-03 00:00:00-05:00,0.4,CSCO
2025-04-03 00:00:00-04:00,0.41,CSCO
2025-07-03 00:00:00-04:00,0.41,CSCO
2025-10-03 00:00:00-04:00,0.41,CSCO
1987-03-16 00:00:00-05:00,0.004,CCEP
1987-06-15 00:00:00-04:00,0.004,CCEP
1987-09-15 00:00:00-04:00,0.004,CCEP
1987-12-18 00:00:00-05:00,0.004,CCEP
1988-03-16 00:00:00-05:00,0.004,CCEP
1988-06-15 00:00:00-04:00,0.004,CCEP
1988-09-15 00:00:00-04:00,0.004,CCEP
1988-12-15 00:00:00-05:00,0.004,CCEP
1989-03-15 00:00:00-05:00,0.004,CCEP
1989-06-15 00:00:00-04:00,0.004,CCEP
1989-09-14 00:00:00-04:00,0.004,CCEP
1989-12-13 00:00:00-05:00,0.004,CCEP
1990-03-15 00:00:00-05:00,0.004,CCEP
1990-06-14 00:00:00-04:00,0.004,CCEP
1990-09-13 00:00:00-04:00,0.004,CCEP
1990-12-13 00:00:00-05:00,0.004,CCEP
1991-03-13 00:00:00-05:00,0.004,CCEP
1991-06-13 00:00:00-04:00,0.004,CCEP
1991-09-13 00:00:00-04:00,0.004,CCEP
1991-12-10 00:00:00-05:00,0.004,CCEP
1992-03-16 00:00:00-05:00,0.004,CCEP
1992-06-15 00:00:00-04:00,0.004,CCEP
1992-09-15 00:00:00-04:00,0.004,CCEP
1992-12-10 00:00:00-05:00,0.004,CCEP
1993-03-16 00:00:00-05:00,0.004,CCEP
1993-06-15 00:00:00-04:00,0.004,CCEP
1993-09-15 00:00:00-04:00,0.004,CCEP
1993-12-15 00:00:00-05:00,0.004,CCEP
1994-03-15 00:00:00-05:00,0.004,CCEP
1994-06-15 00:00:00-04:00,0.004,CCEP
1994-09-19 00:00:00-04:00,0.004,CCEP
1994-12-13 00:00:00-05:00,0.004,CCEP
1995-03-20 00:00:00-05:00,0.004,CCEP
1995-06-21 00:00:00-04:00,0.004,CCEP
1995-12-14 00:00:00-05:00,0.004,CCEP
1996-03-19 00:00:00-05:00,0.008333,CCEP
1996-06-18 00:00:00-04:00,0.008333,CCEP
1996-09-18 00:00:00-04:00,0.008333,CCEP
1996-11-27 00:00:00-05:00,0.008333,CCEP
1997-03-19 00:00:00-05:00,0.008333,CCEP
1997-06-18 00:00:00-04:00,0.025,CCEP
1997-09-17 00:00:00-04:00,0.025,CCEP
1997-12-01 00:00:00-05:00,0.025,CCEP
1998-03-18 00:00:00-05:00,0.025,CCEP
1998-06-17 00:00:00-04:00,0.04,CCEP
1998-09-16 00:00:00-04:00,0.04,CCEP
1998-12-02 00:00:00-05:00,0.04,CCEP
1999-03-17 00:00:00-05:00,0.04,CCEP
1999-06-16 00:00:00-04:00,0.04,CCEP
1999-09-15 00:00:00-04:00,0.04,CCEP
1999-12-01 00:00:00-05:00,0.04,CCEP
2000-03-17 00:00:00-05:00,0.04,CCEP
2000-06-16 00:00:00-04:00,0.04,CCEP
2000-09-15 00:00:00-04:00,0.04,CCEP
2000-11-29 00:00:00-05:00,0.04,CCEP
2001-03-16 00:00:00-05:00,0.04,CCEP
2001-06-15 00:00:00-04:00,0.04,CCEP
2001-11-29 00:00:00-05:00,0.04,CCEP
2002-03-18 00:00:00-05:00,0.04,CCEP
2002-06-18 00:00:00-04:00,0.04,CCEP
2002-09-18 00:00:00-04:00,0.04,CCEP
2002-12-02 00:00:00-05:00,0.04,CCEP
2003-03-18 00:00:00-05:00,0.04,CCEP
2003-06-18 00:00:00-04:00,0.04,CCEP
2003-09-17 00:00:00-04:00,0.04,CCEP
2003-12-03 00:00:00-05:00,0.04,CCEP
2004-03-17 00:00:00-05:00,0.04,CCEP
2004-06-16 00:00:00-04:00,0.04,CCEP
2004-09-16 00:00:00-04:00,0.04,CCEP
2004-12-01 00:00:00-05:00,0.04,CCEP
2005-03-16 00:00:00-05:00,0.04,CCEP
2005-06-15 00:00:00-04:00,0.04,CCEP
2005-09-15 00:00:00-04:00,0.04,CCEP
2005-11-30 00:00:00-05:00,0.04,CCEP
2006-03-15 00:00:00-05:00,0.06,CCEP
2006-06-14 00:00:00-04:00,0.06,CCEP
2006-09-13 00:00:00-04:00,0.06,CCEP
2006-11-29 00:00:00-05:00,0.06,CCEP
2007-03-14 00:00:00-04:00,0.06,CCEP
2007-06-13 00:00:00-04:00,0.06,CCEP
2007-09-12 00:00:00-04:00,0.06,CCEP
2007-11-28 00:00:00-05:00,0.06,CCEP
2008-03-12 00:00:00-04:00,0.07,CCEP
2008-06-11 00:00:00-04:00,0.07,CCEP
2008-09-10 00:00:00-04:00,0.07,CCEP
2008-11-25 00:00:00-05:00,0.07,CCEP
2009-03-11 00:00:00-04:00,0.07,CCEP
2009-06-10 00:00:00-04:00,0.07,CCEP
2009-09-09 00:00:00-04:00,0.08,CCEP
2009-11-24 00:00:00-05:00,0.08,CCEP
2010-03-10 00:00:00-05:00,0.09,CCEP
2010-06-09 00:00:00-04:00,0.09,CCEP
2010-09-08 00:00:00-04:00,0.09,CCEP
2010-10-04 00:00:00-04:00,10.0,CCEP
2010-11-23 00:00:00-05:00,0.12,CCEP
2011-03-09 00:00:00-05:00,0.12,CCEP
2011-06-08 00:00:00-04:00,0.13,CCEP
2011-09-07 00:00:00-04:00,0.13,CCEP
2011-11-22 00:00:00-05:00,0.13,CCEP
2012-03-07 00:00:00-05:00,0.16,CCEP
2012-06-06 00:00:00-04:00,0.16,CCEP
2012-09-05 00:00:00-04:00,0.16,CCEP
2012-11-20 00:00:00-05:00,0.16,CCEP
2013-03-06 00:00:00-05:00,0.2,CCEP
2013-06-05 00:00:00-04:00,0.2,CCEP
2013-09-04 00:00:00-04:00,0.2,CCEP
2013-11-20 00:00:00-05:00,0.2,CCEP
2014-03-05 00:00:00-05:00,0.25,CCEP
2014-06-04 00:00:00-04:00,0.25,CCEP
2014-09-03 00:00:00-04:00,0.25,CCEP
2014-11-19 00:00:00-05:00,0.25,CCEP
2015-03-04 00:00:00-05:00,0.28,CCEP
2015-06-03 00:00:00-04:00,0.28,CCEP
2015-09-02 00:00:00-04:00,0.28,CCEP
2015-11-18 00:00:00-05:00,0.28,CCEP
2016-03-02 00:00:00-05:00,0.3,CCEP
2016-05-16 00:00:00-04:00,0.3,CCEP
2016-05-31 00:00:00-04:00,14.5,CCEP
2016-09-29 00:00:00-04:00,0.19,CCEP
2016-12-28 00:00:00-05:00,0.178,CCEP
2017-04-06 00:00:00-04:00,0.224,CCEP
2017-05-18 00:00:00-04:00,0.23,CCEP
2017-08-24 00:00:00-04:00,0.25,CCEP
2017-11-17 00:00:00-05:00,0.24,CCEP
2018-02-26 00:00:00-05:00,0.32,CCEP
2018-05-11 00:00:00-04:00,0.31,CCEP
2018-08-21 00:00:00-04:00,0.3,CCEP
2018-11-08 00:00:00-05:00,0.32,CCEP
2019-05-23 00:00:00-04:00,0.69,CCEP
2019-11-18 00:00:00-05:00,0.69,CCEP
2020-11-16 00:00:00-05:00,1.0,CCEP
2021-11-18 00:00:00-05:00,1.62,CCEP
2022-05-12 00:00:00-04:00,0.59,CCEP
2022-11-17 00:00:00-05:00,1.11,CCEP
2023-05-11 00:00:00-04:00,0.74,CCEP
2023-11-16 00:00:00-05:00,1.23,CCEP
2024-05-09 00:00:00-04:00,0.79,CCEP
2024-11-15 00:00:00-05:00,1.34,CCEP
2025-05-16 00:00:00-04:00,0.9,CCEP
2017-05-18 00:00:00-04:00,0.15,CTSH
2017-08-18 00:00:00-04:00,0.15,CTSH
2017-11-17 00:00:00-05:00,0.15,CTSH
2018-02-21 00:00:00-05:00,0.2,CTSH
2018-05-21 00:00:00-04:00,0.2,CTSH
2018-08-21 00:00:00-04:00,0.2,CTSH
2018-11-19 00:00:00-05:00,0.2,CTSH
2019-02-20 00:00:00-05:00,0.2,CTSH
2019-05-21 00:00:00-04:00,0.2,CTSH
2019-08-21 00:00:00-04:00,0.2,CTSH
2019-11-18 00:00:00-05:00,0.2,CTSH
2020-02-14 00:00:00-05:00,0.22,CTSH
2020-05-19 00:00:00-04:00,0.22,CTSH
2020-08-20 00:00:00-04:00,0.22,CTSH
2020-11-18 00:00:00-05:00,0.22,CTSH
2021-02-17 00:00:00-05:00,0.24,CTSH
2021-05-19 00:00:00-04:00,0.24,CTSH
2021-08-19 00:00:00-04:00,0.24,CTSH
2021-11-18 00:00:00-05:00,0.24,CTSH
2022-02-17 00:00:00-05:00,0.27,CTSH
2022-05-19 00:00:00-04:00,0.27,CTSH
2022-08-18 00:00:00-04:00,0.27,CTSH
2022-11-17 00:00:00-05:00,0.27,CTSH
2023-02-16 00:00:00-05:00,0.29,CTSH
2023-05-18 00:00:00-04:00,0.29,CTSH
2023-08-18 00:00:00-04:00,0.29,CTSH
2023-11-20 00:00:00-05:00,0.29,CTSH
2024-02-16 00:00:00-05:00,0.3,CTSH
2024-05-17 00:00:00-04:00,0.3,CTSH
2024-08-20 00:00:00-04:00,0.3,CTSH
2024-11-19 00:00:00-05:00,0.3,CTSH
2025-02-18 00:00:00-05:00,0.31,CTSH
2025-05-19 00:00:00-04:00,0.31,CTSH
2025-08-18 00:00:00-04:00,0.31,CTSH
1987-02-27 00:00:00-05:00,0.001481,CMCSA
1987-05-29 00:00:00-04:00,0.001481,CMCSA
1987-08-28 00:00:00-04:00,0.001481,CMCSA
1987-11-27 00:00:00-05:00,0.001481,CMCSA
1988-02-26 00:00:00-05:00,0.001975,CMCSA
1988-05-26 00:00:00-04:00,0.002222,CMCSA
1988-08-26 00:00:00-04:00,0.002222,CMCSA
1988-11-25 00:00:00-05:00,0.002222,CMCSA
1989-05-25 00:00:00-04:00,0.002222,CMCSA
1990-03-02 00:00:00-05:00,0.003333,CMCSA
1990-06-01 00:00:00-04:00,0.003333,CMCSA
1990-08-30 00:00:00-04:00,0.003333,CMCSA
1990-11-30 00:00:00-05:00,0.003333,CMCSA
1991-03-01 00:00:00-05:00,0.003333,CMCSA
1991-05-31 00:00:00-04:00,0.003889,CMCSA
1991-08-29 00:00:00-04:00,0.003889,CMCSA
1991-11-29 00:00:00-05:00,0.003889,CMCSA
1992-03-02 00:00:00-05:00,0.003889,CMCSA
1992-06-01 00:00:00-04:00,0.003889,CMCSA
1992-08-28 00:00:00-04:00,0.003889,CMCSA
1992-11-27 00:00:00-05:00,0.003889,CMCSA
1993-03-01 00:00:00-05:00,0.003889,CMCSA
1993-05-28 00:00:00-04:00,0.003889,CMCSA
1993-08-30 00:00:00-04:00,0.003889,CMCSA
1993-11-26 00:00:00-05:00,0.003889,CMCSA
1993-12-20 00:00:00-05:00,0.003889,CMCSA
1994-02-28 00:00:00-05:00,0.000667,CMCSA
1994-05-27 00:00:00-04:00,0.003667,CMCSA
1994-08-29 00:00:00-04:00,0.003667,CMCSA
1994-11-25 00:00:00-05:00,0.003667,CMCSA
1995-02-27 00:00:00-05:00,0.003667,CMCSA
1995-05-26 00:00:00-04:00,0.003667,CMCSA
1995-08-30 00:00:00-04:00,0.003667,CMCSA
1995-12-05 00:00:00-05:00,0.003667,CMCSA
1996-03-05 00:00:00-05:00,0.003667,CMCSA
1996-06-05 00:00:00-04:00,0.003667,CMCSA
1996-09-04 00:00:00-04:00,0.003667,CMCSA
1996-12-03 00:00:00-05:00,0.003667,CMCSA
1997-03-04 00:00:00-05:00,0.003667,CMCSA
1997-06-04 00:00:00-04:00,0.003667,CMCSA
1997-09-03 00:00:00-04:00,0.003667,CMCSA
1997-12-02 00:00:00-05:00,0.003667,CMCSA
1998-03-03 00:00:00-05:00,0.003667,CMCSA
1998-06-02 00:00:00-04:00,0.003667,CMCSA
1998-09-01 00:00:00-04:00,0.003667,CMCSA
1998-12-01 00:00:00-05:00,0.003667,CMCSA
1999-03-02 00:00:00-05:00,0.003667,CMCSA
2008-03-31 00:00:00-04:00,0.0315,CMCSA
2008-07-07 00:00:00-04:00,0.0315,CMCSA
2008-10-06 00:00:00-04:00,0.0315,CMCSA
2009-01-05 00:00:00-05:00,0.0315,CMCSA
2009-04-06 00:00:00-04:00,0.034,CMCSA
2009-07-06 00:00:00-04:00,0.034,CMCSA
2009-10-05 00:00:00-04:00,0.034,CMCSA
2010-01-04 00:00:00-05:00,0.0475,CMCSA
2010-04-05 00:00:00-04:00,0.0475,CMCSA
2010-07-02 00:00:00-04:00,0.0475,CMCSA
2010-10-04 00:00:00-04:00,0.0475,CMCSA
2011-01-03 00:00:00-05:00,0.0475,CMCSA
2011-04-04 00:00:00-04:00,0.0565,CMCSA
2011-07-01 00:00:00-04:00,0.0565,CMCSA
2011-10-03 00:00:00-04:00,0.0565,CMCSA
2011-12-30 00:00:00-05:00,0.0565,CMCSA
2012-04-02 00:00:00-04:00,0.0815,CMCSA
2012-06-29 00:00:00-04:00,0.0815,CMCSA
2012-10-01 00:00:00-04:00,0.0815,CMCSA
2012-12-28 00:00:00-05:00,0.0815,CMCSA
2013-04-01 00:00:00-04:00,0.0975,CMCSA
2013-07-01 00:00:00-04:00,0.0975,CMCSA
2013-09-30 00:00:00-04:00,0.0975,CMCSA
2013-12-30 00:00:00-05:00,0.0975,CMCSA
2014-03-31 00:00:00-04:00,0.1125,CMCSA
2014-06-30 00:00:00-04:00,0.1125,CMCSA
2014-09-29 00:00:00-04:00,0.1125,CMCSA
2015-01-05 00:00:00-05:00,0.1125,CMCSA
2015-03-30 00:00:00-04:00,0.125,CMCSA
2015-06-29 00:00:00-04:00,0.125,CMCSA
2015-10-05 00:00:00-04:00,0.125,CMCSA
2016-01-04 00:00:00-05:00,0.125,CMCSA
2016-04-04 00:00:00-04:00,0.1375,CMCSA
2016-07-01 00:00:00-04:00,0.1375,CMCSA
2016-10-03 00:00:00-04:00,0.1375,CMCSA
2016-12-30 00:00:00-05:00,0.1375,CMCSA
2017-04-03 00:00:00-04:00,0.158,CMCSA
2017-06-30 00:00:00-04:00,0.158,CMCSA
2017-10-03 00:00:00-04:00,0.158,CMCSA
2018-01-02 00:00:00-05:00,0.158,CMCSA
2018-04-03 00:00:00-04:00,0.19,CMCSA
2018-07-02 00:00:00-04:00,0.19,CMCSA
2018-10-02 00:00:00-04:00,0.19,CMCSA
2018-12-31 00:00:00-05:00,0.19,CMCSA
2019-04-02 00:00:00-04:00,0.21,CMCSA
2019-07-02 00:00:00-04:00,0.21,CMCSA
2019-10-01 00:00:00-04:00,0.21,CMCSA
2020-01-07 00:00:00-05:00,0.21,CMCSA
2020-03-31 00:00:00-04:00,0.23,CMCSA
2020-06-30 00:00:00-04:00,0.23,CMCSA
2020-10-06 00:00:00-04:00,0.23,CMCSA
2021-01-05 00:00:00-05:00,0.23,CMCSA
2021-04-06 00:00:00-04:00,0.25,CMCSA
2021-07-06 00:00:00-04:00,0.25,CMCSA
2021-10-05 00:00:00-04:00,0.25,CMCSA
2022-01-04 00:00:00-05:00,0.25,CMCSA
2022-04-05 00:00:00-04:00,0.27,CMCSA
2022-07-05 00:00:00-04:00,0.27,CMCSA
2022-10-04 00:00:00-04:00,0.27,CMCSA
2023-01-03 00:00:00-05:00,0.27,CMCSA
2023-04-04 00:00:00-04:00,0.29,CMCSA
2023-07-03 00:00:00-04:00,0.29,CMCSA
2023-10-03 00:00:00-04:00,0.29,CMCSA
2024-01-02 00:00:00-05:00,0.29,CMCSA
2024-04-02 00:00:00-04:00,0.31,CMCSA
2024-07-03 00:00:00-04:00,0.31,CMCSA
2024-10-02 00:00:00-04:00,0.31,CMCSA
2025-01-08 00:00:00-05:00,0.31,CMCSA
2025-04-02 00:00:00-04:00,0.33,CMCSA
2025-07-02 00:00:00-04:00,0.33,CMCSA
2025-10-01 00:00:00-04:00,0.33,CMCSA
2022-02-24 00:00:00-05:00,0.141,CEG
2022-05-12 00:00:00-04:00,0.141,CEG
2022-08-12 00:00:00-04:00,0.141,CEG
2022-11-14 00:00:00-05:00,0.141,CEG
2023-02-24 00:00:00-05:00,0.282,CEG
2023-05-11 00:00:00-04:00,0.282,CEG
2023-08-11 00:00:00-04:00,0.282,CEG
2023-11-16 00:00:00-05:00,0.282,CEG
2024-03-07 00:00:00-05:00,0.353,CEG
2024-05-29 00:00:00-04:00,0.353,CEG
2024-08-12 00:00:00-04:00,0.353,CEG
2024-11-15 00:00:00-05:00,0.353,CEG
2025-03-07 00:00:00-05:00,0.388,CEG
2025-05-16 00:00:00-04:00,0.388,CEG
2025-08-18 00:00:00-04:00,0.388,CEG
2004-05-06 00:00:00-04:00,0.1,COST
2004-07-21 00:00:00-04:00,0.1,COST
2004-11-03 00:00:00-05:00,0.1,COST
2005-02-04 00:00:00-05:00,0.1,COST
2005-05-04 00:00:00-04:00,0.115,COST
2005-08-03 00:00:00-04:00,0.115,COST
2005-11-16 00:00:00-05:00,0.115,COST
2006-02-07 00:00:00-05:00,0.115,COST
2006-05-08 00:00:00-04:00,0.13,COST
2006-07-28 00:00:00-04:00,0.13,COST
2006-11-15 00:00:00-05:00,0.13,COST
2007-02-12 00:00:00-05:00,0.13,COST
2007-04-25 00:00:00-04:00,0.145,COST
2007-07-25 00:00:00-04:00,0.145,COST
2007-11-28 00:00:00-05:00,0.145,COST
2008-02-13 00:00:00-05:00,0.145,COST
2008-05-14 00:00:00-04:00,0.16,COST
2008-08-06 00:00:00-04:00,0.16,COST
2008-11-12 00:00:00-05:00,0.16,COST
2009-02-11 00:00:00-05:00,0.16,COST
2009-05-13 00:00:00-04:00,0.18,COST
2009-08-12 00:00:00-04:00,0.18,COST
2009-10-21 00:00:00-04:00,0.18,COST
2010-02-10 00:00:00-05:00,0.18,COST
2010-05-05 00:00:00-04:00,0.205,COST
2010-08-04 00:00:00-04:00,0.205,COST
2010-10-27 00:00:00-04:00,0.205,COST
2011-02-09 00:00:00-05:00,0.205,COST
2011-05-11 00:00:00-04:00,0.24,COST
2011-08-03 00:00:00-04:00,0.24,COST
2011-11-08 00:00:00-05:00,0.24,COST
2012-02-08 00:00:00-05:00,0.24,COST
2012-05-23 00:00:00-04:00,0.275,COST
2012-08-08 00:00:00-04:00,0.275,COST
2012-11-14 00:00:00-05:00,0.275,COST
2012-12-06 00:00:00-05:00,7.0,COST
2013-02-06 00:00:00-05:00,0.275,COST
2013-05-15 00:00:00-04:00,0.31,COST
2013-08-07 00:00:00-04:00,0.31,COST
2013-11-13 00:00:00-05:00,0.31,COST
2014-02-12 00:00:00-05:00,0.31,COST
2014-05-14 00:00:00-04:00,0.355,COST
2014-07-09 00:00:00-04:00,0.355,COST
2014-11-12 00:00:00-05:00,0.355,COST
2015-02-05 00:00:00-05:00,5.0,COST
2015-02-11 00:00:00-05:00,0.355,COST
2015-04-29 00:00:00-04:00,0.4,COST
2015-08-12 00:00:00-04:00,0.4,COST
2015-11-10 00:00:00-05:00,0.4,COST
2016-02-10 00:00:00-05:00,0.4,COST
2016-04-27 00:00:00-04:00,0.45,COST
2016-08-10 00:00:00-04:00,0.45,COST
2016-11-02 00:00:00-04:00,0.45,COST
2017-02-08 00:00:00-05:00,0.45,COST
2017-05-08 00:00:00-04:00,7.0,COST
2017-05-10 00:00:00-04:00,0.5,COST
2017-08-16 00:00:00-04:00,0.5,COST
2017-11-16 00:00:00-05:00,0.5,COST
2018-02-15 00:00:00-05:00,0.5,COST
2018-05-10 00:00:00-04:00,0.57,COST
2018-08-30 00:00:00-04:00,0.57,COST
2018-11-08 00:00:00-05:00,0.57,COST
2019-02-07 00:00:00-05:00,0.57,COST
2019-05-09 00:00:00-04:00,0.65,COST
2019-08-29 00:00:00-04:00,0.65,COST
2019-10-31 00:00:00-04:00,0.65,COST
2020-02-06 00:00:00-05:00,0.65,COST
2020-04-30 00:00:00-04:00,0.7,COST
2020-07-30 00:00:00-04:00,0.7,COST
2020-10-29 00:00:00-04:00,0.7,COST
2020-12-01 00:00:00-05:00,10.0,COST
2021-02-04 00:00:00-05:00,0.7,COST
2021-04-29 00:00:00-04:00,0.79,COST
2021-07-29 00:00:00-04:00,0.79,COST
2021-10-28 00:00:00-04:00,0.79,COST
2022-02-03 00:00:00-05:00,0.79,COST
2022-04-28 00:00:00-04:00,0.9,COST
2022-07-28 00:00:00-04:00,0.9,COST
2022-10-27 00:00:00-04:00,0.9,COST
2023-02-02 00:00:00-05:00,0.9,COST
2023-05-04 00:00:00-04:00,1.02,COST
2023-08-24 00:00:00-04:00,1.02,COST
2023-11-02 00:00:00-04:00,1.02,COST
2023-12-27 00:00:00-05:00,15.0,COST
2024-02-01 00:00:00-05:00,1.02,COST
2024-04-25 00:00:00-04:00,1.16,COST
2024-07-26 00:00:00-04:00,1.16,COST
2024-11-01 00:00:00-04:00,1.16,COST
2025-02-07 00:00:00-05:00,1.16,COST
2025-05-02 00:00:00-04:00,1.3,COST
2025-08-01 00:00:00-04:00,1.3,COST
1981-02-17 00:00:00-05:00,0.005926,CSX
1981-05-18 00:00:00-04:00,0.005926,CSX
1981-08-18 00:00:00-04:00,0.006574,CSX
1981-11-17 00:00:00-05:00,0.006574,CSX
1982-02-18 00:00:00-05:00,0.006574,CSX
1982-05-20 00:00:00-04:00,0.006574,CSX
1982-08-19 00:00:00-04:00,0.006574,CSX
1982-11-18 00:00:00-05:00,0.006574,CSX
1983-02-18 00:00:00-05:00,0.006574,CSX
1983-05-17 00:00:00-04:00,0.006574,CSX
1983-08-17 00:00:00-04:00,0.007222,CSX
1983-11-17 00:00:00-05:00,0.007222,CSX
1984-02-17 00:00:00-05:00,0.007222,CSX
1984-05-21 00:00:00-04:00,0.007222,CSX
1984-08-20 00:00:00-04:00,0.007222,CSX
1984-11-23 00:00:00-05:00,0.007222,CSX
1985-02-22 00:00:00-05:00,0.007222,CSX
1985-05-20 00:00:00-04:00,0.008056,CSX
1985-08-19 00:00:00-04:00,0.008056,CSX
1985-11-21 00:00:00-05:00,0.008056,CSX
1986-02-21 00:00:00-05:00,0.008056,CSX
1986-05-19 00:00:00-04:00,0.008056,CSX
1986-08-18 00:00:00-04:00,0.008056,CSX
1986-11-20 00:00:00-05:00,0.008056,CSX
1987-02-20 00:00:00-05:00,0.008056,CSX
1987-05-19 00:00:00-04:00,0.008056,CSX
1987-08-19 00:00:00-04:00,0.008056,CSX
1987-11-19 00:00:00-05:00,0.008611,CSX
1988-02-19 00:00:00-05:00,0.008611,CSX
1988-05-19 00:00:00-04:00,0.008611,CSX
1988-06-14 00:00:00-04:00,0.001389,CSX
1988-08-19 00:00:00-04:00,0.008611,CSX
1988-11-18 00:00:00-05:00,0.008611,CSX
1989-02-17 00:00:00-05:00,0.008611,CSX
1989-05-19 00:00:00-04:00,0.008611,CSX
1989-08-21 00:00:00-04:00,0.008611,CSX
1989-11-17 00:00:00-05:00,0.009722,CSX
1990-02-20 00:00:00-05:00,0.009722,CSX
1990-05-21 00:00:00-04:00,0.009722,CSX
1990-08-20 00:00:00-04:00,0.009722,CSX
